#  E (eV)   dos(E)     Int dos(E) EFermi =    5.902 eV
  -7.750  0.6246E-84  0.7870E-84
  -7.740  0.6246E-84  0.7933E-84
  -7.730  0.6246E-84  0.7995E-84
  -7.720  0.6246E-84  0.8058E-84
  -7.710  0.6246E-84  0.8120E-84
  -7.700  0.6246E-84  0.8183E-84
  -7.690  0.6246E-84  0.8245E-84
  -7.680  0.6246E-84  0.8307E-84
  -7.670  0.6246E-84  0.8370E-84
  -7.660  0.6246E-84  0.8432E-84
  -7.650  0.6246E-84  0.8495E-84
  -7.640  0.6246E-84  0.8557E-84
  -7.630  0.6246E-84  0.8620E-84
  -7.620  0.6246E-84  0.8682E-84
  -7.610  0.6246E-84  0.8745E-84
  -7.600  0.6246E-84  0.8807E-84
  -7.590  0.6246E-84  0.8870E-84
  -7.580  0.6246E-84  0.8932E-84
  -7.570  0.6246E-84  0.8995E-84
  -7.560  0.6246E-84  0.9057E-84
  -7.550  0.6246E-84  0.9120E-84
  -7.540  0.6246E-84  0.9182E-84
  -7.530  0.6246E-84  0.9244E-84
  -7.520  0.6246E-84  0.9307E-84
  -7.510  0.6246E-84  0.9369E-84
  -7.500  0.6246E-84  0.9432E-84
  -7.490  0.6246E-84  0.9494E-84
  -7.480  0.6246E-84  0.9557E-84
  -7.470  0.6246E-84  0.9619E-84
  -7.460  0.6246E-84  0.9682E-84
  -7.450  0.6246E-84  0.9744E-84
  -7.440  0.6246E-84  0.9807E-84
  -7.430  0.6246E-84  0.9869E-84
  -7.420  0.6246E-84  0.9932E-84
  -7.410  0.6246E-84  0.9994E-84
  -7.400  0.6246E-84  0.1006E-83
  -7.390  0.6246E-84  0.1012E-83
  -7.380  0.6246E-84  0.1018E-83
  -7.370  0.6246E-84  0.1024E-83
  -7.360  0.6246E-84  0.1031E-83
  -7.350  0.6246E-84  0.1037E-83
  -7.340  0.6246E-84  0.1043E-83
  -7.330  0.6246E-84  0.1049E-83
  -7.320  0.6246E-84  0.1056E-83
  -7.310  0.6246E-84  0.1062E-83
