9.31777200000000000000 -93.35203083
9.36953740000000000000 -93.36358586
9.42130280000000000000 -93.37428646
9.47306820000000000000 -93.38415382
9.52483360000000000000 -93.39321976
9.57659900000000000000 -93.40153303
9.62836440000000000000 -93.40910794
9.68012980000000000000 -93.41598074
9.73189520000000000000 -93.42218671
9.78366060000000000000 -93.42780407
9.83542600000000000000 -93.43273346
9.88719140000000000000 -93.43706122
9.93895680000000000000 -93.44082154
9.99072220000000000000 -93.44405589
10.04248760000000000000 -93.44677171
10.09425300000000000000 -93.44899093
10.14601840000000000000 -93.45073725
10.19778380000000000000 -93.45202749
10.24954920000000000000 -93.45290003
10.30131460000000000000 -93.45336091
10.35308000000000000000 -93.45342561
10.40484540000000000000 -93.45311684
10.45661080000000000000 -93.45246181
10.50837620000000000000 -93.45147814
10.56014160000000000000 -93.45016720
10.61190700000000000000 -93.44855241
10.66367240000000000000 -93.44664232
10.71543780000000000000 -93.44447137
10.76720320000000000000 -93.44205231
10.81896860000000000000 -93.43939290
10.87073400000000000000 -93.43651516
