# energy grid [eV]  eels components [arbitrary units]
#
    6.673346693    0.066158653    0.066158620    0.066158638
    6.733466934    0.054951310    0.054951299    0.054951298
    6.793587174    0.048000478    0.048000463    0.048000463
    6.853707415    0.052888417    0.052888395    0.052888396
    6.913827655    0.066046023    0.066045990    0.066046001
    6.973947896    0.069896113    0.069896065    0.069896091
    7.034068136    0.063845999    0.063845935    0.063845961
    7.094188377    0.065960407    0.065960319    0.065960346
    7.154308617    0.070361477    0.070361389    0.070361414
    7.214428858    0.063999867    0.063999792    0.063999822
    7.274549098    0.057733694    0.057733614    0.057733654
    7.334669339    0.053354297    0.053354199    0.053354253
    7.394789579    0.054090326    0.054090184    0.054090262
    7.454909820    0.061548085    0.061547899    0.061548002
    7.515030060    0.061561644    0.061561524    0.061561576
    7.575150301    0.049208245    0.049208206    0.049208191
    7.635270541    0.041441708    0.041441708    0.041441642
    7.695390782    0.042102771    0.042102799    0.042102672
    7.755511022    0.046403501    0.046403534    0.046403386
    7.815631263    0.047856176    0.047856194    0.047856093
    7.875751503    0.041110357    0.041110366    0.041110323
    7.935871743    0.033821493    0.033821498    0.033821480
    7.995991984    0.031407988    0.031407993    0.031407987
    8.056112224    0.031791018    0.031791016    0.031791024
    8.116232465    0.034681440    0.034681420    0.034681448
    8.176352705    0.042237537    0.042237494    0.042237551
    8.236472946    0.057820698    0.057820618    0.057820724
    8.296593186    0.082172669    0.082172552    0.082172713
    8.356713427    0.102955318    0.102955233    0.102955376
    8.416833667    0.115836414    0.115836369    0.115836479
    8.476953908    0.115839604    0.115839556    0.115839653
    8.537074148    0.108321561    0.108321461    0.108321576
    8.597194389    0.091775821    0.091775640    0.091775794
    8.657314629    0.083943098    0.083942831    0.083943052
    8.717434870    0.081635651    0.081635384    0.081635657
    8.777555110    0.088216963    0.088216686    0.088217062
    8.837675351    0.102280529    0.102280200    0.102280694
    8.897795591    0.108072439    0.108072165    0.108072617
    8.957915832    0.104531348    0.104531299    0.104531492
    9.018036072    0.100852831    0.100852899    0.100852926
    9.078156313    0.096374790    0.096374828    0.096374850
    9.138276553    0.101171410    0.101171404    0.101171437
    9.198396794    0.103096567    0.103096521    0.103096536
    9.258517034    0.103040029    0.103039966    0.103039975
    9.318637275    0.113439031    0.113438948    0.113438951
    9.378757515    0.144544928    0.144544825    0.144544813
    9.438877756    0.148853574    0.148853512    0.148853503
    9.498997996    0.121223252    0.121223177    0.121223208
    9.559118236    0.114301717    0.114301553    0.114301641
    9.619238477    0.139459294    0.139458977    0.139459149
    9.679358717    0.177527764    0.177527487    0.177527659
    9.739478958    0.186645279    0.186645343    0.186645401
    9.799599198    0.173377302    0.173377577    0.173377561
    9.859719439    0.142736488    0.142736833    0.142736751
    9.919839679    0.132374967    0.132375414    0.132375256
    9.979959920    0.144383939    0.144384545    0.144384284
   10.040080160    0.166299875    0.166300508    0.166300246
   10.100200401    0.175441897    0.175442265    0.175442189
   10.160320641    0.179125677    0.179125822    0.179125896
   10.220440882    0.169383946    0.169383983    0.169384170
   10.280561122    0.155780687    0.155780741    0.155780906
   10.340681363    0.126702866    0.126703012    0.126703038
   10.400801603    0.109793218    0.109793442    0.109793372
   10.460921844    0.102016026    0.102016310    0.102016173
   10.521042084    0.108566014    0.108566412    0.108566151
   10.581162325    0.133801439    0.133802095    0.133801570
   10.641282565    0.175003928    0.175004913    0.175004058
   10.701402806    0.202037421    0.202038381    0.202037622
   10.761523046    0.185946219    0.185946813    0.185946578
   10.821643287    0.166949621    0.166950046    0.166950097
   10.881763527    0.149361885    0.149362309    0.149362417
   10.941883768    0.136439356    0.136439783    0.136439918
   11.002004008    0.131857066    0.131857396    0.131857556
   11.062124248    0.127766600    0.127766818    0.127766954
   11.122244489    0.126188348    0.126188634    0.126188713
   11.182364729    0.137331869    0.137332285    0.137332313
   11.242484970    0.155761953    0.155762462    0.155762472
   11.302605210    0.173012506    0.173013052    0.173013050
   11.362725451    0.154960637    0.154961122    0.154961059
   11.422845691    0.142734301    0.142734824    0.142734667
   11.482965932    0.133961220    0.133961758    0.133961532
   11.543086172    0.111830180    0.111830578    0.111830442
   11.603206413    0.098028172    0.098028461    0.098028447
   11.663326653    0.098776994    0.098777269    0.098777354
   11.723446894    0.112487797    0.112488075    0.112488263
   11.783567134    0.141367554    0.141367690    0.141368027
   11.843687375    0.190063551    0.190063466    0.190064068
   11.903807615    0.247338918    0.247338599    0.247339505
   11.963927856    0.333826738    0.333826184    0.333827295
   12.024048096    0.411786506    0.411786041    0.411787120
   12.084168337    0.396517234    0.396517613    0.396518023
   12.144288577    0.372038690    0.372040171    0.372039729
   12.204408818    0.371290655    0.371292328    0.371291669
   12.264529058    0.373561182    0.373562242    0.373561887
   12.324649299    0.334680341    0.334680743    0.334680634
   12.384769539    0.277008769    0.277008924    0.277008891
   12.444889780    0.241366128    0.241366230    0.241366220
   12.505010020    0.228326014    0.228326079    0.228326064
   12.565130261    0.238985898    0.238985953    0.238985975
   12.625250501    0.280388329    0.280388440    0.280388604
   12.685370741    0.370090332    0.370090546    0.370090905
   12.745490982    0.438657029    0.438657448    0.438657875
